<https://hqdmtop.github.io/hqdm#class_of_class_of_spatio_temporal_extent>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_class>
<https://hqdmtop.github.io/hqdm#class_of_contract_execution>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_contract_execution>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_agreement_execution>
<https://hqdmtop.github.io/hqdm#class_of_contract_execution_part_of_by_class>	<http://www.w3.org/2000/01/rdf-schema#domain>	<https://hqdmtop.github.io/hqdm#class_of_contract_execution>
<https://hqdmtop.github.io/hqdm#class_of_contract_execution_part_of_by_class>	<http://www.w3.org/2000/01/rdf-schema#range>	<https://hqdmtop.github.io/hqdm#class_of_contract_process>
<https://hqdmtop.github.io/hqdm#class_of_contract_process>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_agreement_process>
<https://hqdmtop.github.io/hqdm#class_of_event>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_event>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_spatio_temporal_extent>
<https://hqdmtop.github.io/hqdm#class_of_functional_object>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_functional_object>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_intentionally_constructed_object>
<https://hqdmtop.github.io/hqdm#class_of_functional_object>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_physical_object>
<https://hqdmtop.github.io/hqdm#class_of_functional_object>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_state_of_functional_object>
<https://hqdmtop.github.io/hqdm#class_of_functional_system>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_functional_system>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_ordinary_functional_object>
<https://hqdmtop.github.io/hqdm#class_of_functional_system>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_state_of_functional_system>
